function,thinking_time,level,died_count,win_count,scores_mean,scores_std,num_moves_mean,num_moves_std,times_mean,times_std
max_reward_median,2,13,10,0,-0.9,0.0,1.7,0.7810249675906655,3.6037681102752686,1.6199270097202856
max_reward,0.1,14,3,7,0.5,0.9165151389911681,19.2,0.4,3.4365503549575807,0.07603558175178085
max_visits,0.1,14,9,1,-0.7000000000000001,0.6000000000000001,5.8,5.325410782277738,1.0862120628356933,0.9435292999168737
max_visits_50_reward_50,0.1,14,3,7,0.5,0.9165151389911679,19.1,0.3,3.398462700843811,0.0660162750831403
max_visits_25_reward_75,0.1,14,2,8,0.7,0.8000000000000002,19.2,0.4,3.435439419746399,0.05422125071548874
max_visits_75_reward_25,0.1,14,2,8,0.7,0.8000000000000002,19.2,0.4,3.4342554330825807,0.08453609583983578
max_reward_optimistic,0.1,14,4,6,0.30000000000000004,0.9797958971132714,19.3,0.45825756949558394,3.460058856010437,0.08925932082971258
max_reward_pessimistic,0.1,14,10,0,-0.9,0.0,4.8,4.749736834815167,0.911049222946167,0.8356846564452018
max_reward_median,0.1,14,10,0,-0.9,0.0,1.7,0.7810249675906655,0.37166876792907716,0.134449390672513
max_reward,0.5,14,0,10,1.1,0.0,19.0,0.0,11.03037507534027,0.02806757520307134
max_visits,0.5,14,9,1,-0.7000000000000001,0.6000000000000001,5.8,4.975942121849891,3.4106321811676024,2.8667823444201126
max_visits_50_reward_50,0.5,14,0,10,1.1,0.0,19.0,0.0,11.003014469146729,0.022715164000334884
max_visits_25_reward_75,0.5,14,0,10,1.1,0.0,19.0,0.0,11.026187014579772,0.018167141596482157
max_visits_75_reward_25,0.5,14,0,10,1.1,0.0,19.0,0.0,11.01142680644989,0.021745261515108923
max_reward_optimistic,0.5,14,1,9,0.9,0.6000000000000001,19.1,0.3,11.084166002273559,0.16383059728747695
max_reward_pessimistic,0.5,14,10,0,-0.9,0.0,1.0,0.0,0.6489415645599366,0.015832179602759736
max_reward_median,0.5,14,10,0,-0.9,0.0,2.4,1.42828568570857,1.4502763271331787,0.8286020189177868
max_reward,1,14,1,9,0.9,0.6000000000000001,19.0,0.0,20.51770508289337,0.03128008700088436
max_visits,1,14,10,0,-0.9,0.0,3.9,1.9209372712298547,4.2641260623931885,2.048139924553842
max_visits_50_reward_50,1,14,1,9,0.9,0.6000000000000001,19.1,0.3,20.641655993461608,0.316787229039185
max_visits_25_reward_75,1,14,0,10,1.1,0.0,19.0,0.0,20.529544353485107,0.034968707660186546
max_visits_75_reward_25,1,14,0,10,1.1,0.0,19.0,0.0,20.54099416732788,0.0371130061129434
max_reward_optimistic,1,14,1,9,0.9,0.6000000000000001,19.1,0.3,20.639909195899964,0.3108810220020816
max_reward_pessimistic,1,14,10,0,-0.9,0.0,1.0,0.0,1.1608714818954469,0.01951088261720507
max_reward_median,1,14,10,0,-0.9,0.0,2.0,1.61245154965971,2.2290591955184937,1.7464609614554618
max_reward,2,14,0,10,1.1,0.0,19.0,0.0,39.56775233745575,0.04237969642711557
max_visits,2,14,10,0,-0.9,0.0,3.5,2.539685019840059,7.34684841632843,5.287629132709175
max_visits_50_reward_50,2,14,0,10,1.1,0.0,19.0,0.0,39.56279346942902,0.0237599039904365
max_visits_25_reward_75,2,14,0,10,1.1,0.0,19.0,0.0,39.53274667263031,0.03585595673932418
max_visits_75_reward_25,2,14,0,10,1.1,0.0,19.0,0.0,39.61038584709168,0.029150241496591282
max_reward_optimistic,2,14,0,10,1.1,0.0,19.0,0.0,39.57460718154907,0.03531384775907494
max_reward_pessimistic,2,14,10,0,-0.9,0.0,1.0,0.0,2.1495384216308593,0.012918043535704962
max_reward_median,2,14,10,0,-0.9,0.0,2.0,1.0954451150103321,4.224078297615051,2.279813437582728
max_reward,0.1,15,4,6,0.30000000000000004,0.9797958971132714,22.2,2.2271057451320084,3.9893799781799317,0.41042567734763036
max_visits,0.1,15,10,0,-0.9,0.0,6.2,2.4,1.171955442428589,0.422465828336388
max_visits_50_reward_50,0.1,15,7,3,-0.3,0.9165151389911681,20.9,2.071231517720798,3.7660998344421386,0.37822740473753613
max_visits_25_reward_75,0.1,15,7,3,-0.3,0.9165151389911681,20.8,2.1354156504062622,3.7845252990722655,0.38777422570379266
max_visits_75_reward_25,0.1,15,2,8,0.7,0.8000000000000002,23.2,1.5999999999999999,4.206023120880127,0.29849576323372234
max_reward_optimistic,0.1,15,3,7,0.5000000000000001,0.9165151389911681,22.8,2.3579652245103193,4.151373744010925,0.40773348626825673
max_reward_pessimistic,0.1,15,10,0,-0.9,0.0,5.6,4.862098312457287,1.0819762706756593,0.8544698030561289
max_reward_median,0.1,15,10,0,-0.9,0.0,2.0,1.2649110640673518,0.42984604835510254,0.22474836474430407
max_reward,0.5,15,3,7,0.5000000000000001,0.9165151389911681,22.6,2.1540659228538015,13.160333895683289,1.2582917106430878
max_visits,0.5,15,10,0,-0.9,0.0,5.7,3.6891733491393435,3.3727247953414916,2.131871491163579
max_visits_50_reward_50,0.5,15,5,5,0.10000000000000005,1.0,21.8,2.227105745132009,12.684327745437622,1.2757499496809233
max_visits_25_reward_75,0.5,15,2,8,0.7,0.8000000000000002,23.1,1.8138357147217055,13.4993004322052,1.0653217901409502
max_visits_75_reward_25,0.5,15,4,6,0.3000000000000001,0.9797958971132713,22.1,2.3430749027719964,12.933205723762512,1.3675050477314319
max_reward_optimistic,0.5,15,5,5,0.10000000000000002,1.0,21.7,2.3259406699226015,12.69223530292511,1.3417074839898573
max_reward_pessimistic,0.5,15,10,0,-0.9,0.0,1.0,0.0,0.6647053718566894,0.03252575134194113
max_reward_median,0.5,15,10,0,-0.9,0.0,1.5,0.806225774829855,0.9547033786773682,0.4653412570988019
max_reward,1,15,8,2,-0.5,0.8000000000000002,20.6,1.7435595774162693,22.325304245948793,1.8767516667879878
max_visits,1,15,10,0,-0.9,0.0,5.7,5.197114584074513,6.230087685585022,5.593321806298901
max_visits_50_reward_50,1,15,5,5,0.10000000000000005,1.0,21.8,2.227105745132009,23.629045152664183,2.4114757358641943
max_visits_25_reward_75,1,15,9,1,-0.7000000000000001,0.6000000000000001,20.1,1.374772708486752,21.79379723072052,1.4803942218042916
max_visits_75_reward_25,1,15,9,1,-0.7,0.6000000000000001,20.0,1.4142135623730951,21.634648942947386,1.5203675737253128
max_reward_optimistic,1,15,5,5,0.10000000000000005,1.0,21.9,2.118962010041709,23.72768814563751,2.3006056779134414
max_reward_pessimistic,1,15,10,0,-0.9,0.0,1.0,0.0,1.1598593473434449,0.021850208773589178
max_reward_median,1,15,10,0,-0.9,0.0,1.6,0.8,1.795129942893982,0.8693167762813342
max_reward,2,15,6,4,-0.09999999999999999,0.9797958971132713,21.2,2.3151673805580453,44.144726800918576,4.802062552231529
max_visits,2,15,10,0,-0.9,0.0,5.9,3.330165161069343,12.344122433662415,6.916954780312251
max_visits_50_reward_50,2,15,1,9,0.9,0.6000000000000001,23.6,1.2,49.167634558677676,2.498661790963424
max_visits_25_reward_75,2,15,4,6,0.3000000000000001,0.9797958971132713,22.2,2.2271057451320084,46.24208133220672,4.616404154944546
max_visits_75_reward_25,2,15,3,7,0.5,0.9165151389911681,22.7,2.0024984394500787,47.252520489692685,4.168548186570415
max_reward_optimistic,2,15,1,9,0.9,0.6000000000000001,23.6,1.2,49.14921982288361,2.488643061212283
max_reward_pessimistic,2,15,10,0,-0.9,0.0,1.0,0.0,2.160120224952698,0.01922173015612158
max_reward_median,2,15,10,0,-0.9,0.0,2.2,2.039607805437114,4.655644106864929,4.224453939074383
max_reward,0.1,16,10,0,-0.9,0.0,6.7,0.45825756949558405,1.2571878671646117,0.09610092804141615
max_visits,0.1,16,10,0,-0.9,0.0,4.5,2.5787593916455256,0.8813926219940186,0.4686896414007353
max_visits_50_reward_50,0.1,16,10,0,-0.9,0.0,6.4,0.4898979485566356,1.2024826526641845,0.08518977523682965
max_visits_25_reward_75,0.1,16,10,0,-0.9,0.0,6.6,0.4898979485566356,1.2519939661026,0.09497001213321152
max_visits_75_reward_25,0.1,16,10,0,-0.9,0.0,6.8,0.39999999999999997,1.270796799659729,0.07987103662984502
max_reward_optimistic,0.1,16,0,10,1.1,0.0,32.2,0.6,5.7679238557815555,0.1124205087345689
max_reward_pessimistic,0.1,16,10,0,-0.9,0.0,2.6,0.48989794855663565,0.5298794031143188,0.08766027057926341
max_reward_median,0.1,16,10,0,-0.9,0.0,2.2,1.4000000000000001,0.4603828191757202,0.24335590034750001
max_reward,0.5,16,10,0,-0.9,0.0,5.0,0.0,2.9517130613327027,0.017840344844010324
max_visits,0.5,16,10,0,-0.9,0.0,3.6,1.6852299546352718,2.1415554761886595,0.9666343302607295
max_visits_50_reward_50,0.5,16,10,0,-0.9,0.0,5.0,0.0,2.9585513353347777,0.019674721592933635
max_visits_25_reward_75,0.5,16,10,0,-0.9,0.0,5.0,0.0,2.9640951633453367,0.020169494785197067
max_visits_75_reward_25,0.5,16,10,0,-0.9,0.0,5.0,0.0,2.961294651031494,0.02335451810394391
max_reward_optimistic,0.5,16,10,0,-0.9,0.0,19.7,0.45825756949558405,11.457303094863892,0.2836736744661546
max_reward_pessimistic,0.5,16,10,0,-0.9,0.0,1.0,0.0,0.652852201461792,0.017582220521356263
max_reward_median,0.5,16,10,0,-0.9,0.0,1.6,0.48989794855663565,0.9962326288223267,0.289628971777616
max_reward,1,16,10,0,-0.9,0.0,4.0,0.0,4.389834213256836,0.024008090595608805
max_visits,1,16,10,0,-0.9,0.0,3.2,1.6613247725836149,3.530286693572998,1.8098704162441437
max_visits_50_reward_50,1,16,10,0,-0.9,0.0,4.1,0.3,4.488563585281372,0.327759783153335
max_visits_25_reward_75,1,16,10,0,-0.9,0.0,4.1,0.3,4.490601396560669,0.32571670442627515
max_visits_75_reward_25,1,16,10,0,-0.9,0.0,4.0,0.0,4.382317686080933,0.02663871649573604
max_reward_optimistic,1,16,10,0,-0.9,0.0,19.6,0.4898979485566356,21.20062186717987,0.5286216629249731
max_reward_pessimistic,1,16,10,0,-0.9,0.0,1.0,0.0,1.1594222068786622,0.02750030500983173
max_reward_median,1,16,10,0,-0.9,0.0,3.1,3.2078029864690882,3.406720781326294,3.4526255498798943
max_reward,2,16,10,0,-0.9,0.0,4.0,0.0,8.382507872581481,0.023121027623405455
max_visits,2,16,10,0,-0.9,0.0,2.3,1.3453624047073711,4.848630714416504,2.7883347354008827
max_visits_50_reward_50,2,16,10,0,-0.9,0.0,4.0,0.0,8.386258935928344,0.02424979745081118
max_visits_25_reward_75,2,16,10,0,-0.9,0.0,3.9,0.3,8.179509902000428,0.6255285764482946
max_visits_75_reward_25,2,16,10,0,-0.9,0.0,4.0,0.0,8.401536846160889,0.030335684279199276
max_reward_optimistic,2,16,10,0,-0.9,0.0,19.8,0.39999999999999997,41.24944596290588,0.8055836384763096
max_reward_pessimistic,2,16,10,0,-0.9,0.0,1.0,0.0,2.154492425918579,0.01527085643701068
max_reward_median,2,16,10,0,-0.9,0.0,2.0,1.1832159566199232,4.228737831115723,2.4658269389700713
max_reward,0.1,17,10,0,-0.9,0.0,6.6,0.4898979485566356,1.2308432102203368,0.09778425814705308
max_visits,0.1,17,10,0,-0.9,0.0,7.2,3.1874754901018454,1.3312235355377198,0.5645520206020175
max_visits_50_reward_50,0.1,17,10,0,-0.9,0.0,9.5,8.845903006477066,1.7648913383483886,1.565979532334854
max_visits_25_reward_75,0.1,17,10,0,-0.9,0.0,6.5,0.5,1.2073172330856323,0.0827224246822133
max_visits_75_reward_25,0.1,17,10,0,-0.9,0.0,6.7,0.45825756949558405,1.2500162601470948,0.08919923222280714
max_reward_optimistic,0.1,17,0,10,1.1,0.0,18.8,0.6,3.3881324529647827,0.11196506531390336
max_reward_pessimistic,0.1,17,10,0,-0.9,0.0,2.8,0.39999999999999997,0.5605747938156128,0.0747453871973811
max_reward_median,0.1,17,10,0,-0.9,0.0,2.7,0.7810249675906654,0.5540822505950928,0.13886083809270414
max_reward,0.5,17,10,0,-0.9,0.0,5.0,0.0,2.9533553600311278,0.024549588126642697
max_visits,0.5,17,10,0,-0.9,0.0,3.9,1.9209372712298547,2.317961096763611,1.0955021898602308
max_visits_50_reward_50,0.5,17,10,0,-0.9,0.0,5.0,0.0,2.9570955514907835,0.027874531845082307
max_visits_25_reward_75,0.5,17,10,0,-0.9,0.0,5.0,0.0,2.954809331893921,0.01986899588692896
max_visits_75_reward_25,0.5,17,10,0,-0.9,0.0,5.1,0.3,3.0103809595108033,0.18161999247985108
max_reward_optimistic,0.5,17,0,10,1.1,0.0,17.4,0.7999999999999999,10.111042809486388,0.4588192000313925
max_reward_pessimistic,0.5,17,10,0,-0.9,0.0,1.0,0.0,0.6492953300476074,0.021469475963735014
max_reward_median,0.5,17,10,0,-0.9,0.0,2.2,1.8867962264113207,1.345254373550415,1.081749044568565
max_reward,1,17,10,0,-0.9,0.0,4.1,0.3,4.486705589294433,0.3203358856815406
max_visits,1,17,10,0,-0.9,0.0,3.9,1.3747727084867523,4.272151398658752,1.4741425717938714
max_visits_50_reward_50,1,17,10,0,-0.9,0.0,4.2,0.39999999999999997,4.600439953804016,0.43505368813616335
max_visits_25_reward_75,1,17,10,0,-0.9,0.0,4.0,0.0,4.384104633331299,0.013529031783252864
max_visits_75_reward_25,1,17,10,0,-0.9,0.0,4.0,0.0,4.381814670562744,0.025590021838534344
max_reward_optimistic,1,17,0,10,1.1,0.0,17.4,0.8,18.831279969215394,0.8468945882138398
max_reward_pessimistic,1,17,10,0,-0.9,0.0,1.0,0.0,1.1529507875442504,0.01930913543842263
max_reward_median,1,17,10,0,-0.9,0.0,2.2,2.638181191654584,2.4416032791137696,2.835044992250196
max_reward,2,17,10,0,-0.9,0.0,4.0,0.0,8.3759206533432,0.02489971609272932
max_visits,2,17,10,0,-0.9,0.0,3.3,1.2688577540449522,6.928018355369568,2.6510512052791717
max_visits_50_reward_50,2,17,10,0,-0.9,0.0,4.2,0.39999999999999997,8.808630990982056,0.8301566029037737
max_visits_25_reward_75,2,17,10,0,-0.9,0.0,4.2,0.39999999999999997,8.798710584640503,0.8151576191864085
max_visits_75_reward_25,2,17,10,0,-0.9,0.0,4.0,0.0,8.3804860830307,0.01922876669903526
max_reward_optimistic,2,17,0,10,1.1,0.0,17.4,0.7999999999999999,36.243379735946654,1.6668792850201555
max_reward_pessimistic,2,17,10,0,-0.9,0.0,1.0,0.0,2.159974551200867,0.01886495962873477
max_reward_median,2,17,10,0,-0.9,0.0,1.8,0.7483314773547883,3.80708703994751,1.546693800597026
max_reward,0.1,18,1,9,0.9,0.6000000000000001,16.8,3.6,3.0129399061203004,0.6192597883052933
max_visits,0.1,18,8,2,-0.5000000000000001,0.8,7.7,5.496362433464518,1.4086622714996337,0.9524544818661966
max_visits_50_reward_50,0.1,18,2,8,0.7,0.8000000000000002,15.6,4.8,2.7916664361953734,0.8318516506527609
max_visits_25_reward_75,0.1,18,2,8,0.7,0.8000000000000002,16.0,4.09878030638384,2.8748106002807616,0.7190658807860537
max_visits_75_reward_25,0.1,18,2,8,0.7,0.8000000000000002,15.6,4.8,2.807306241989136,0.8449488318623977
max_reward_optimistic,0.1,18,0,10,1.1,0.0,19.0,1.0,3.39411838054657,0.169134803545664
max_reward_pessimistic,0.1,18,10,0,-0.9,0.0,9.8,1.6,1.8014670372009278,0.2819021724708911
max_reward_median,0.1,18,10,0,-0.9,0.0,2.4,1.562049935181331,0.49534969329833983,0.2814908563734925
max_reward,0.5,18,0,10,1.1,0.0,18.0,0.0,10.463679265975951,0.032012184516594856
max_visits,0.5,18,8,2,-0.5,0.8000000000000002,7.4,6.053098380168622,4.327744626998902,3.46569466457512
max_visits_50_reward_50,0.5,18,0,10,1.1,0.0,18.0,0.0,10.459343743324279,0.02749561317857364
max_visits_25_reward_75,0.5,18,0,10,1.1,0.0,18.0,0.0,10.454967164993286,0.017265336435153444
max_visits_75_reward_25,0.5,18,1,9,0.9,0.6000000000000001,16.8,3.6,9.749254822731018,2.0732586205081427
max_reward_optimistic,0.5,18,0,10,1.1,0.0,18.2,0.6,10.563253331184388,0.34141530759682887
max_reward_pessimistic,0.5,18,10,0,-0.9,0.0,1.0,0.0,0.6488601922988891,0.015094729135178253
max_reward_median,0.5,18,10,0,-0.9,0.0,2.0,1.61245154965971,1.224890398979187,0.9286386194433013
max_reward,1,18,2,8,0.7,0.8000000000000002,15.4,5.2,16.66530544757843,5.591383153222956
max_visits,1,18,9,1,-0.7000000000000001,0.6000000000000001,5.4,5.0635955604688645,5.879887199401855,5.450526156792566
max_visits_50_reward_50,1,18,1,9,0.9,0.6000000000000001,16.7,3.9,18.056870579719543,4.205122958715925
max_visits_25_reward_75,1,18,1,9,0.9,0.6000000000000001,16.7,3.9,18.066706228256226,4.190904513793385
max_visits_75_reward_25,1,18,1,9,0.9,0.6000000000000001,16.7,3.9,18.046350407600404,4.191711949287166
max_reward_optimistic,1,18,0,10,1.1,0.0,18.6,0.9165151389911679,20.109276723861694,0.9811051429918757
max_reward_pessimistic,1,18,10,0,-0.9,0.0,1.0,0.0,1.1497026920318603,0.016888192582034056
max_reward_median,1,18,10,0,-0.9,0.0,2.3,1.4177446878757822,2.555146336555481,1.5258091270067056
max_reward,2,18,2,8,0.7,0.8000000000000002,15.4,5.2,32.06595869064331,10.787752226251538
max_visits,2,18,9,1,-0.7000000000000001,0.6000000000000001,4.6,4.882622246293481,9.629934620857238,10.135682510581901
max_visits_50_reward_50,2,18,1,9,0.9,0.6000000000000001,16.7,3.9,34.76778655052185,8.097215894626991
max_visits_25_reward_75,2,18,2,8,0.7,0.8000000000000002,15.4,5.2,32.09352252483368,10.828921293718306
max_visits_75_reward_25,2,18,0,10,1.1,0.0,18.0,0.0,37.495074439048764,0.029888755215864732
max_reward_optimistic,2,18,0,10,1.1,0.0,18.6,0.9165151389911679,38.76715519428253,1.912715780132184
max_reward_pessimistic,2,18,10,0,-0.9,0.0,1.0,0.0,2.1510499238967897,0.013796084898523969
max_reward_median,2,18,10,0,-0.9,0.0,2.2,1.4696938456699067,4.65642900466919,3.0567505369655583
max_reward,0.1,19,8,2,-0.5000000000000001,0.8,15.3,4.712748667179271,2.8102736711502074,0.8410649328794566
max_visits,0.1,19,9,1,-0.7000000000000001,0.6000000000000001,7.7,5.675385449465085,1.4545954704284667,1.0237435216791637
max_visits_50_reward_50,0.1,19,7,3,-0.3,0.9165151389911681,15.3,4.69148164229596,2.806975173950195,0.8246959598045499
max_visits_25_reward_75,0.1,19,8,2,-0.5000000000000001,0.8,15.1,4.6141087980237305,2.7740632772445677,0.8281341065202421
max_visits_75_reward_25,0.1,19,8,2,-0.5000000000000001,0.8,14.2,5.4,2.5947376012802126,0.9576146773380385
max_reward_optimistic,0.1,19,9,1,-0.7,0.6000000000000001,14.0,2.0,2.53432149887085,0.3483072660450718
max_reward_pessimistic,0.1,19,10,0,-0.9,0.0,13.9,2.6627053911388696,2.5351424694061278,0.47978361094282374
max_reward_median,0.1,19,10,0,-0.9,0.0,1.8,1.1661903789690602,0.39169490337371826,0.20279089766977346
max_reward,0.5,19,0,10,1.1,0.0,18.0,0.0,10.457348275184632,0.02920288137367193
max_visits,0.5,19,10,0,-0.9,0.0,5.0,2.898275349237888,2.964246892929077,1.6710678579571914
max_visits_50_reward_50,0.5,19,0,10,1.1,0.0,18.0,0.0,10.453569841384887,0.04501019398552141
max_visits_25_reward_75,0.5,19,1,9,0.9,0.6000000000000001,17.7,0.9,10.288538479804993,0.5223011074554726
max_visits_75_reward_25,0.5,19,0,10,1.1,0.0,18.0,0.0,10.472010493278503,0.04299634196096491
max_reward_optimistic,0.5,19,0,10,1.1,0.0,24.2,0.6,14.072604274749756,0.33264924322866235
max_reward_pessimistic,0.5,19,10,0,-0.9,0.0,1.0,0.0,0.6587206125259399,0.025084222665314602
max_reward_median,0.5,19,10,0,-0.9,0.0,2.8,1.469693845669907,1.6888232469558715,0.846053320890986
max_reward,1,19,0,10,1.1,0.0,18.0,0.0,19.487303614616394,0.03930012294308989
max_visits,1,19,9,1,-0.7000000000000001,0.6000000000000001,5.4,4.758150901348127,5.891214275360108,5.120988643693868
max_visits_50_reward_50,1,19,0,10,1.1,0.0,18.0,0.0,19.473867321014403,0.032673100602083935
max_visits_25_reward_75,1,19,0,10,1.1,0.0,18.0,0.0,19.472912406921388,0.025390224746461656
max_visits_75_reward_25,1,19,0,10,1.1,0.0,18.0,0.0,19.492972254753113,0.04348397974549323
max_reward_optimistic,1,19,0,10,1.1,0.0,24.2,0.6,26.160478377342223,0.6592760837465774
max_reward_pessimistic,1,19,10,0,-0.9,0.0,1.0,0.0,1.1646106243133545,0.021052352522398135
max_reward_median,1,19,10,0,-0.9,0.0,1.0,0.0,1.152881646156311,0.012475768063339672
max_reward,2,19,0,10,1.1,0.0,18.0,0.0,37.49979660511017,0.033008919976240704
max_visits,2,19,10,0,-0.9,0.0,4.7,2.4103941586387903,9.831463098526001,5.007360331908067
max_visits_50_reward_50,2,19,0,10,1.1,0.0,18.0,0.0,37.51055562496185,0.03127218064203663
max_visits_25_reward_75,2,19,0,10,1.1,0.0,18.0,0.0,37.46453418731689,0.03081414094286651
max_visits_75_reward_25,2,19,0,10,1.1,0.0,18.0,0.0,37.48712818622589,0.0330840188841828
max_reward_optimistic,2,19,0,10,1.1,0.0,24.6,0.9165151389911679,51.2574462890625,1.9129552152850462
max_reward_pessimistic,2,19,10,0,-0.9,0.0,1.0,0.0,2.1592405319213865,0.026294280032761547
max_reward_median,2,19,10,0,-0.9,0.0,2.3,1.4177446878757822,4.851423072814941,2.9375101348637878
max_reward,0.1,20,0,10,1.1,0.0,24.0,0.0,4.285299038887024,0.026079358803943
max_visits,0.1,20,8,2,-0.5,0.8000000000000002,9.7,8.54458893101359,1.7712511777877809,1.5006919307104276
max_visits_50_reward_50,0.1,20,0,10,1.1,0.0,24.0,0.0,4.297910237312317,0.029356960370854192
max_visits_25_reward_75,0.1,20,0,10,1.1,0.0,24.2,0.6,4.348182368278503,0.12582932245327008
max_visits_75_reward_25,0.1,20,0,10,1.1,0.0,24.0,0.0,4.278905248641967,0.0286041328940438
max_reward_optimistic,0.1,20,0,10,1.1,0.0,25.0,1.3416407864998738,4.496151947975159,0.2617345210264986
max_reward_pessimistic,0.1,20,10,0,-0.9,0.0,9.5,2.9068883707497264,1.7417010068893433,0.5183753970778303
max_reward_median,0.1,20,10,0,-0.9,0.0,1.7,0.8999999999999999,0.3757550954818726,0.16480419932400875
max_reward,0.5,20,0,10,1.1,0.0,24.0,0.0,13.864522480964661,0.03390854773825748
max_visits,0.5,20,7,3,-0.3,0.9165151389911681,13.0,10.667708282475669,7.553291058540344,6.119188871591875
max_visits_50_reward_50,0.5,20,0,10,1.1,0.0,24.0,0.0,13.872684049606324,0.03749918341129556
max_visits_25_reward_75,0.5,20,0,10,1.1,0.0,24.0,0.0,13.897930312156678,0.0480346470660623
max_visits_75_reward_25,0.5,20,0,10,1.1,0.0,24.0,0.0,13.896859264373779,0.027272252699370152
max_reward_optimistic,0.5,20,0,10,1.1,0.0,24.0,0.8944271909999159,13.968725204467773,0.49846330963043056
max_reward_pessimistic,0.5,20,10,0,-0.9,0.0,1.0,0.0,0.660476565361023,0.02381830546755268
max_reward_median,0.5,20,10,0,-0.9,0.0,2.1,1.7578395831246945,1.2915495872497558,1.01492292392496
max_reward,1,20,0,10,1.1,0.0,24.0,0.0,25.964430737495423,0.04647425791728245
max_visits,1,20,5,5,0.10000000000000002,1.0,15.0,9.919677414109795,16.25144419670105,10.685272218724167
max_visits_50_reward_50,1,20,0,10,1.1,0.0,24.0,0.0,25.950164580345152,0.04661287208718564
max_visits_25_reward_75,1,20,0,10,1.1,0.0,24.0,0.0,25.99166398048401,0.05122307481315988
max_visits_75_reward_25,1,20,0,10,1.1,0.0,24.0,0.0,25.969096183776855,0.035105166183752576
max_reward_optimistic,1,20,0,10,1.1,0.0,24.0,0.0,25.9715824842453,0.06353650007936278
max_reward_pessimistic,1,20,10,0,-0.9,0.0,1.0,0.0,1.1629746675491333,0.0269489861359323
max_reward_median,1,20,10,0,-0.9,0.0,2.2,1.8330302779823358,2.4439437627792358,1.9600466427101457
max_reward,2,20,1,9,0.9,0.6000000000000001,22.3,5.1000000000000005,46.384420323371884,10.602824527534363
max_visits,2,20,7,3,-0.3,0.9165151389911681,10.2,10.524257693538296,21.257043600082397,21.837435016871577
max_visits_50_reward_50,2,20,1,9,0.9,0.6000000000000001,22.3,5.1000000000000005,46.391524243354795,10.60346269564599
max_visits_25_reward_75,2,20,1,9,0.9,0.6000000000000001,22.3,5.1000000000000005,46.40893199443817,10.572114845547572
max_visits_75_reward_25,2,20,0,10,1.1,0.0,24.0,0.0,49.970415806770326,0.03777375675949326
max_reward_optimistic,2,20,0,10,1.1,0.0,23.8,0.6,49.53545601367951,1.2335993587948335
max_reward_pessimistic,2,20,10,0,-0.9,0.0,1.0,0.0,2.1611215591430666,0.029244015163797567
max_reward_median,2,20,10,0,-0.9,0.0,2.4,1.8,5.068325352668762,3.736401002514356
max_reward,0.1,21,0,10,1.1,0.0,24.2,0.6,4.32980489730835,0.11737081765846864
max_visits,0.1,21,6,4,-0.1,0.9797958971132713,14.9,10.251341375644458,2.700482201576233,1.8084331763881696
