function,thinking_time,level,died_count,win_count,scores_mean,scores_std,num_moves_mean,num_moves_std,times_mean,times_std
max_visits_75_reward_25,2,20,9,1,-0.7,0.6,5,8.461678321,10.46025934,17.56089246
max_reward_optimistic,2,20,0,10,1.1,0,24,0,49.9030956,0.055683446
max_reward_pessimistic,2,20,10,0,-0.9,0,1,0,2.163461566,0.032414607
max_reward_median,2,20,10,0,-0.9,0,1.9,1.374772708,4.02409296,2.857330778
max_reward,0.1,21,0,10,1.1,0,25.2,2.039607805,4.47466476,0.389817407
max_visits,0.1,21,10,0,-0.9,0,4.3,9.24175308,0.821733141,1.598988708
max_visits_50_reward_50,0.1,21,9,1,-0.7,0.6,5.3,7.114070565,0.999284196,1.251203431
max_visits_25_reward_75,0.1,21,0,10,1.1,0,24.6,0.916515139,4.376587749,0.167459655
max_visits_75_reward_25,0.1,21,10,0,-0.91,0.03,6.4,9.850888285,1.202144599,1.719360974
max_reward_optimistic,0.1,21,0,10,1.1,0,25.8,1.4,4.623729587,0.239470019
max_reward_pessimistic,0.1,21,10,0,-0.9,0,6.7,5.423098745,1.25118916,0.935419027
max_reward_median,0.1,21,10,0,-0.9,0,3,1.843908891,0.599837208,0.331143079
max_reward,0.5,21,0,10,1.1,0,24.2,0.6,13.98198748,0.339764106
max_visits,0.5,21,10,0,-0.9,0,4.4,7.282856582,2.610164142,4.185108026
max_visits_50_reward_50,0.5,21,9,1,-0.7,0.6,6.2,8.518215776,3.629582739,4.890120353
max_visits_25_reward_75,0.5,21,0,10,1.1,0,24.2,0.6,13.95600679,0.347714713
max_visits_75_reward_25,0.5,21,10,0,-0.9,0,7,10.23718711,4.096653891,5.894877356
max_reward_optimistic,0.5,21,0,10,1.1,0,24,0.894427191,13.84485116,0.491409549
max_reward_pessimistic,0.5,21,10,0,-0.9,0,1,0,0.644841695,0.020601791
max_reward_median,0.5,21,10,0,-0.9,0,2.4,1.562049935,1.454605317,0.897612533
max_reward,1,21,0,10,1.1,0,24.4,0.8,26.33914802,0.876772755
max_visits,1,21,9,1,-0.7,0.6,6.6,10.0518655,7.178560734,10.79246519
max_visits_50_reward_50,1,21,8,2,-0.5,0.8,10.7,10.85403151,11.58662539,11.66904467
max_visits_25_reward_75,1,21,0,10,1.1,0,24.4,1.2,26.31580796,1.315415795
max_visits_75_reward_25,1,21,10,0,-0.9,0,1.7,1.187434209,1.907753634,1.266599137
max_reward_optimistic,1,21,0,10,1.1,0,24.4,0.8,26.32052047,0.851222696
max_reward_pessimistic,1,21,10,0,-0.9,0,1,0,1.148495722,0.022323631
max_reward_median,1,21,10,0,-0.9,0,1.6,1.2,1.794976091,1.280725632
max_reward,2,21,0,10,1.1,0,24,0,49.90407863,0.04949265
max_visits,2,21,10,0,-0.9,0,4.9,9.104394543,10.25422993,18.88983305
max_visits_50_reward_50,2,21,10,0,-0.9,0,6.1,8.3,12.74970338,17.24121908
max_visits_25_reward_75,2,21,0,10,1.1,0,24,0,49.92337658,0.057107441
max_visits_75_reward_25,2,21,10,0,-0.9,0,4.1,6.17170965,8.610377574,12.81843773
max_reward_optimistic,2,21,0,10,1.1,0,23.8,1.077032961,49.51994267,2.247774244
max_reward_pessimistic,2,21,10,0,-0.9,0,1,0,2.16178937,0.032839138
max_reward_median,2,21,10,0,-0.9,0,2.8,1.469693846,5.888355994,3.04583474
max_reward,0.1,22,0,10,1.1,0,24.6,1.280624847,4.390306616,0.244778525
max_visits,0.1,22,10,0,-0.9,0,3.7,4.605431576,0.718252945,0.797270731
max_visits_50_reward_50,0.1,22,9,1,-0.7,0.6,6.4,6.05309838,1.195699334,1.043825168
max_visits_25_reward_75,0.1,22,0,10,1.1,0,24.2,0.6,4.360166979,0.118886881
max_visits_75_reward_25,0.1,22,10,0,-0.9,0,5.2,7.507329752,0.974248672,1.304840917
max_reward_optimistic,0.1,22,1,9,0.9,0.6,23.4,6.575712889,4.180611205,1.150371175
max_reward_pessimistic,0.1,22,10,0,-0.9,0,4.2,5.153639491,0.814737439,0.890453709
max_reward_median,0.1,22,10,0,-0.9,0,2.8,1.661324773,0.564636993,0.297895328
max_reward,0.5,22,0,10,1.1,0,24,0,13.87030709,0.038299874
max_visits,0.5,22,10,0,-0.9,0,4.5,6.312685641,2.661360073,3.625344178
max_visits_50_reward_50,0.5,22,9,1,-0.7,0.6,6.6,8.511169132,3.866892314,4.882699361
max_visits_25_reward_75,0.5,22,0,10,1.1,0,24.2,0.6,13.98789978,0.361543786
max_visits_75_reward_25,0.5,22,10,0,-0.9,0,3.4,4.673328578,2.036838531,2.703659556
max_reward_optimistic,0.5,22,0,10,1.1,0,25.4,1.562049935,14.67431667,0.912449236
max_reward_pessimistic,0.5,22,10,0,-0.9,0,1,0,0.653831339,0.018832371
max_reward_median,0.5,22,10,0,-0.9,0,2.4,1.562049935,1.465551186,0.898444727
max_reward,1,22,0,10,1.1,0,24.2,0.6,26.09050457,0.667544084
max_visits,1,22,10,0,-0.9,0,2.8,3.249615362,3.074355793,3.502649805
max_visits_50_reward_50,1,22,10,0,-0.9,0,8.2,7.480641684,8.892939687,8.046645193
max_visits_25_reward_75,1,22,0,10,1.1,0,24,0,25.89070404,0.049142968
max_visits_75_reward_25,1,22,10,0,-0.9,0,4.7,6.261788882,5.125736666,6.723567862
max_reward_optimistic,1,22,0,10,1.1,0,24.2,0.6,26.0896847,0.62214978
max_reward_pessimistic,1,22,10,0,-0.9,0,1,0,1.152074552,0.021713952
max_reward_median,1,22,10,0,-0.9,0,1.8,1.166190379,2.020119977,1.26517246
max_reward,2,22,0,10,1.1,0,24.2,0.6,50.30287466,1.23536521
max_visits,2,22,10,0,-0.9,0,7.3,7.416872656,15.24100213,15.40874441
max_visits_50_reward_50,2,22,9,1,-0.7,0.6,10,7.071067812,20.84569454,14.68268039
max_visits_25_reward_75,2,22,0,10,1.1,0,24,0,49.92802939,0.043076215
max_visits_75_reward_25,2,22,10,0,-0.9,0,4.4,6.311893535,9.235387397,13.13108968
max_reward_optimistic,2,22,0,10,1.1,0,24,0,49.95462251,0.074427105
max_reward_pessimistic,2,22,10,0,-0.9,0,1,0,2.165161204,0.031735291
max_reward_median,2,22,10,0,-0.9,0,2.3,1.417744688,4.851654315,2.951267987
max_reward,0.1,23,2,8,0.7,0.8,39.4,4.715930449,7.010941792,0.851431363
max_visits,0.1,23,10,0,-0.9,0,4.5,7.214568594,0.852914619,1.243993006
max_visits_50_reward_50,0.1,23,10,0,-0.9,0,9.1,10.3,1.674124193,1.819454037
max_visits_25_reward_75,0.1,23,1,9,0.9,0.6,41.9,2.467792536,7.440462208,0.439673952
max_visits_75_reward_25,0.1,23,10,0,-0.9,0,4.7,7.576938696,0.898938847,1.331789389
max_reward_optimistic,0.1,23,10,0,-0.9,0,21.3,5.883026432,3.834674406,1.029727578
max_reward_pessimistic,0.1,23,10,0,-0.9,0,15.9,12.83316017,2.852773046,2.244723108
max_reward_median,0.1,23,10,0,-0.9,0,2.3,1.846618531,0.478088641,0.32062362
max_reward,0.5,23,1,9,0.9,0.6,40.5,4.5,23.42733028,2.58696344
max_visits,0.5,23,10,0,-0.9,0,6,8.294576541,3.532493782,4.759813205
max_visits_50_reward_50,0.5,23,10,0,-0.9,0,13,12.24744871,7.577457571,7.066449265
max_visits_25_reward_75,0.5,23,0,10,1.1,0,42,0,24.28007259,0.060292888
max_visits_75_reward_25,0.5,23,10,0,-0.9,0,5,9.736529156,2.960014939,5.584963467
max_reward_optimistic,0.5,23,8,2,-0.5,0.8,24.6,2.497999199,14.23953726,1.451629188
max_reward_pessimistic,0.5,23,10,0,-0.9,0,1,0,0.668723559,0.036117132
max_reward_median,0.5,23,10,0,-0.9,0,1.7,1.187434209,1.052905679,0.684576649
max_reward,1,23,1,9,0.9,0.6,40.2,5.4,43.370344,5.846064108
max_visits,1,23,10,0,-0.9,0,8.2,11.82201336,8.901114583,12.74067153
max_visits_50_reward_50,1,23,10,0,-0.9,0,8.7,7.576938696,9.448993516,8.147720525
max_visits_25_reward_75,1,23,0,10,1.1,0,42,0,45.34042718,0.057262674
max_visits_75_reward_25,1,23,10,0,-0.9,0,3.4,6.545227269,3.743817043,7.047203891
max_reward_optimistic,1,23,9,1,-0.7,0.6,23.8,0.4,25.67621665,0.440703834
max_reward_pessimistic,1,23,10,0,-0.9,0,1,0,1.159576559,0.025912451
max_reward_median,1,23,10,0,-0.9,0,1.7,1.486606875,1.901935673,1.594886549
max_reward,2,23,0,10,1.1,0,42,0,87.37214811,0.078623873
max_visits,2,23,10,0,-0.9,0,3.5,6.184658438,7.361595726,12.86049438
max_visits_50_reward_50,2,23,10,0,-0.9,0,10.5,9.521029356,21.87857177,19.7339583
max_visits_25_reward_75,2,23,1,9,0.9,0.6,39.8,6.6,82.84194252,13.68631306
max_visits_75_reward_25,2,23,10,0,-0.9,0,3.5,6.232976817,7.350826645,12.91801854
max_reward_optimistic,2,23,7,3,-0.3,0.916515139,24.3,0.9,50.56253262,1.884612436
max_reward_pessimistic,2,23,10,0,-0.9,0,1,0,2.155728507,0.031489483
max_reward_median,2,23,10,0,-0.9,0,2.2,1.720465053,4.636913204,3.568761353
max_reward,0.1,24,6,4,-0.1,0.979795897,16.4,2.289104628,2.930222988,0.400256986
max_visits,0.1,24,10,0,-0.9,0,2.5,2.906888371,0.517651033,0.522497593
max_visits_50_reward_50,0.1,24,10,0,-0.9,0,3.5,5.536244214,0.683017588,0.97201485
max_visits_25_reward_75,0.1,24,7,3,-0.3,0.916515139,17.1,2.507987241,3.064536309,0.423679841
max_visits_75_reward_25,0.1,24,10,0,-0.9,0,1.6,0.8,0.352970743,0.134956212
max_reward_optimistic,0.1,24,6,4,-0.1,0.979795897,9.2,3.919183588,1.688813782,0.674642577
max_reward_pessimistic,0.1,24,10,0,-0.9,0,3.4,3.322649545,0.673190403,0.598259737
max_reward_median,0.1,24,10,0,-0.9,0,1.8,1.166190379,0.392185283,0.195823948
max_reward,0.5,24,0,10,1.1,0,14,0,8.133293319,0.037281749
max_visits,0.5,24,9,1,-0.7,0.6,3.2,3.762977544,1.919168615,2.192006725
max_visits_50_reward_50,0.5,24,9,1,-0.7,0.6,3.7,3.716180835,2.217679691,2.137583823
max_visits_25_reward_75,0.5,24,0,10,1.1,0,14,0,8.140381765,0.020712382
max_visits_75_reward_25,0.5,24,10,0,-0.9,0,1.8,0.979795897,1.110641694,0.552405783
max_reward_optimistic,0.5,24,1,9,0.9,0.6,13.2,2.4,7.659981799,1.389555063
max_reward_pessimistic,0.5,24,10,0,-0.9,0,1,0,0.647572851,0.020789422
max_reward_median,0.5,24,10,0,-0.9,0,1.6,0.916515139,0.994562984,0.525116346
max_reward,1,24,0,10,1.1,0,14,0,15.13486335,0.022878425
max_visits,1,24,9,1,-0.7,0.6,3.2,3.789459064,3.520433187,4.072653988
max_visits_50_reward_50,1,24,8,2,-0.5,0.8,5.7,5.31130869,6.208697796,5.707026923
max_visits_25_reward_75,1,24,0,10,1.1,0,14,0,15.13542016,0.033694987
max_visits_75_reward_25,1,24,10,0,-0.9,0,1.8,1.2489996,2.004012871,1.347573753
max_reward_optimistic,1,24,0,10,1.1,0,14,0,15.14527617,0.03727681
max_reward_pessimistic,1,24,10,0,-0.9,0,1,0,1.154220271,0.017620312
max_reward_median,1,24,10,0,-0.9,0,2.4,1.356465997,2.661593556,1.461754826
max_reward,2,24,0,10,1.1,0,14,0,29.14166543,0.026718928
max_visits,2,24,10,0,-0.9,0,1.9,1.220655562,4.025104165,2.523672434
max_visits_50_reward_50,2,24,5,5,0.1,1,8.2,5.827520914,17.11945243,12.11171429
max_visits_25_reward_75,2,24,0,10,1.1,0,14,0,29.18149519,0.034606927
max_visits_75_reward_25,2,24,10,0,-0.9,0,1.9,1.220655562,4.032950759,2.526215119
max_reward_optimistic,2,24,0,10,1.1,0,14,0,29.19091465,0.039607255
max_reward_pessimistic,2,24,10,0,-0.9,0,1,0,2.160289359,0.020223587
max_reward_median,2,24,10,0,-0.9,0,2.7,2.051828453,5.68933661,4.259451665
max_reward,0.1,25,4,6,0.3,0.979795897,18,1.61245155,3.248825049,0.298629936
max_visits,0.1,25,10,0,-0.9,0,1.6,0.489897949,0.357995987,0.094682009
max_visits_50_reward_50,0.1,25,9,1,-0.7,0.6,9.3,6.812488532,1.707278538,1.177527326
max_visits_25_reward_75,0.1,25,3,7,0.5,0.916515139,18.6,1.428285686,3.369628644,0.259863743
max_visits_75_reward_25,0.1,25,10,0,-0.9,0,1.7,1.004987562,0.378326297,0.1763477
max_reward_optimistic,0.1,25,10,0,-0.9,0,6,0,1.143036723,0.02554253
max_reward_pessimistic,0.1,25,10,0,-0.9,0,4.1,3.780211634,0.800981069,0.657949269
max_reward_median,0.1,25,10,0,-0.9,0,2.1,0.7,0.460544395,0.134495661
max_reward,0.5,25,7,3,-0.3,0.916515139,17.8,1.077032961,10.35032737,0.629570812
max_visits,0.5,25,10,0,-0.9,0,2.2,1.326649916,1.352677417,0.775258348
max_visits_50_reward_50,0.5,25,9,1,-0.7,0.6,8.2,7.794870108,4.810098743,4.501550114
max_visits_25_reward_75,0.5,25,6,4,-0.1,0.979795897,17.8,1.326649916,10.34950235,0.76677033
max_visits_75_reward_25,0.5,25,10,0,-0.9,0,3.9,4.205948169,2.329773736,2.423128358
max_reward_optimistic,0.5,25,6,4,-0.1,0.979795897,11.2,6.368673331,6.557294607,3.682134331
max_reward_pessimistic,0.5,25,10,0,-0.9,0,1.1,0.3,0.716333199,0.175939001
max_reward_median,0.5,25,10,0,-0.9,0,2.3,2.647640459,1.401067615,1.516741423
max_reward,1,25,6,4,-0.1,0.979795897,18.8,0.4,20.34704919,0.441972286
max_visits,1,25,10,0,-0.9,0,1.9,1.135781669,2.123963165,1.220119366
max_visits_50_reward_50,1,25,10,0,-0.9,0,7.6,6.785278181,8.256855726,7.303853503
max_visits_25_reward_75,1,25,5,5,0.1,1,18.6,0.8,20.14323418,0.880621299
max_visits_75_reward_25,1,25,10,0,-0.9,0,2.1,1.3,2.343612647,1.412584761
max_reward_optimistic,1,25,1,9,0.9,0.6,17.9,3.3,19.37707369,3.562755066
max_reward_pessimistic,1,25,10,0,-0.9,0,1,0,1.158026767,0.022730346
max_reward_median,1,25,10,0,-0.9,0,1.9,1.220655562,2.116700125,1.314354347
max_reward,2,25,5,5,0.1,1,17.6,1.624807681,36.66677804,3.393270378
max_visits,2,25,10,0,-0.9,0,1.7,1.004987562,3.611201501,2.078799138
max_visits_50_reward_50,2,25,9,1,-0.7,0.6,6.4,6.696267617,13.36586509,13.90348089
max_visits_25_reward_75,2,25,3,7,0.5,0.916515139,18.4,1.2,38.33945622,2.483134064
max_visits_75_reward_25,2,25,10,0,-0.9,0,2.6,1.496662955,5.476012921,3.111333017
max_reward_optimistic,2,25,0,10,1.1,0,19,0,39.59576111,0.025621283
max_reward_pessimistic,2,25,10,0,-0.9,0,1,0,2.161384177,0.019450649
max_reward_median,2,25,10,0,-0.9,0,2.4,1.356465997,5.072024488,2.833485385
max_reward,0.1,26,4,6,0.3,0.979795897,17.1,1.920937271,3.096734285,0.339299942
max_visits,0.1,26,9,1,-0.7,0.6,3.6,4.294182111,0.715887094,0.743326053
max_visits_50_reward_50,0.1,26,9,1,-0.7,0.6,3.9,4.158124577,0.749049854,0.727604701
max_visits_25_reward_75,0.1,26,3,7,0.5,0.916515139,17.2,1.833030278,3.090157628,0.333053114
max_visits_75_reward_25,0.1,26,10,0,-0.9,0,1.5,0.921954446,0.344445729,0.168726589
max_reward_optimistic,0.1,26,8,2,-0.5,0.8,8,4,1.491735363,0.709578047
max_reward_pessimistic,0.1,26,10,0,-0.9,0,2.4,0.916515139,0.50278511,0.160538002
max_reward_median,0.1,26,10,0,-0.9,0,2.2,1.469693846,0.454631472,0.257376467
max_reward,0.5,26,0,10,1.1,0,16,0,9.30291512,0.053393721
max_visits,0.5,26,10,0,-0.9,0,2,1,1.232012534,0.579900713
max_visits_50_reward_50,0.5,26,9,1,-0.7,0.6,5.9,5.393514624,3.479308414,3.113933219
max_visits_25_reward_75,0.5,26,0,10,1.1,0,16,0,9.322967505,0.028915502
max_visits_75_reward_25,0.5,26,9,1,-0.7,0.6,4.6,5.782732918,2.72838316,3.333755191
max_reward_optimistic,0.5,26,3,7,0.5,0.916515139,13,4.582575695,7.543340921,2.636187588
max_reward_pessimistic,0.5,26,10,0,-0.9,0,1.2,0.4,0.765609193,0.22573984
max_reward_median,0.5,26,10,0,-0.9,0,1.5,0.670820393,0.93461709,0.3935243
max_reward,1,26,0,10,1.1,0,16,0,17.30194147,0.032705707
max_visits,1,26,10,0,-0.9,0,1.9,0.830662386,2.115776348,0.89362195
max_visits_50_reward_50,1,26,6,4,-0.1,0.979795897,12.6,6.183849933,13.63875504,6.638530716
max_visits_25_reward_75,1,26,0,10,1.1,0,16,0,17.29560957,0.046328871
max_visits_75_reward_25,1,26,10,0,-0.9,0,1.9,1.374772708,2.115520501,1.475691342
max_reward_optimistic,1,26,0,10,1.1,0,16,0,17.29362469,0.03023668
max_reward_pessimistic,1,26,10,0,-0.9,0,1,0,1.150258732,0.014956607
max_reward_median,1,26,10,0,-0.9,0,2.4,1.685229955,2.658755136,1.807341832
max_reward,2,26,0,10,1.1,0,16,0,33.30491004,0.031292572
max_visits,2,26,10,0,-0.9,0,1.7,1.004987562,3.607671428,2.094666703
max_visits_50_reward_50,2,26,9,1,-0.7,0.6,5,4.979959839,10.45504484,10.34157378
max_visits_25_reward_75,2,26,0,10,1.1,0,16,0,33.31214149,0.02766989
max_visits_75_reward_25,2,26,10,0,-0.9,0,2.1,1.135781669,4.433815336,2.361442153
max_reward_optimistic,2,26,0,10,1.1,0,16,0,33.30432212,0.029903392
max_reward_pessimistic,2,26,10,0,-0.9,0,1,0,2.156638241,0.021401001
max_reward_median,2,26,10,0,-0.9,0,1.5,0.5,3.192666626,1.043435673
max_reward,0.1,27,4,6,0.3,0.979795897,17.5,1.857417562,3.129471183,0.319349561
max_visits,0.1,27,10,0,-0.9,0,1.6,1.019803903,0.363269401,0.180527179
max_visits_50_reward_50,0.1,27,8,2,-0.5,0.8,8.5,6.407027392,1.578000975,1.131943558
max_visits_25_reward_75,0.1,27,6,4,-0.1,0.979795897,16.8,1.939071943,3.025405931,0.342981013
max_visits_75_reward_25,0.1,27,10,0,-0.9,0,1.7,0.9,0.372516584,0.164288219
max_reward_optimistic,0.1,27,9,1,-0.7,0.6,7,3,1.290440822,0.515319626
max_reward_pessimistic,0.1,27,10,0,-0.9,0,3.9,3.590264614,0.753852439,0.634802284
max_reward_median,0.1,27,10,0,-0.9,0,2.4,1.356465997,0.492442274,0.242536674
max_reward,0.5,27,0,10,1.1,0,16,0,9.270002937,0.03160488
max_visits,0.5,27,10,0,-0.9,0,3.4,4.65188134,2.034362173,2.684491
max_visits_50_reward_50,0.5,27,7,3,-0.3,0.916515139,6.5,6.296824597,3.819647455,3.615392614
max_visits_25_reward_75,0.5,27,0,10,1.1,0,16,0,9.277764082,0.036300878
max_visits_75_reward_25,0.5,27,10,0,-0.9,0,3.8,4.308131846,2.259937978,2.491205283
max_reward_optimistic,0.5,27,2,8,0.7,0.8,14,4,8.131353879,2.301205032
max_reward_pessimistic,0.5,27,10,0,-0.9,0,1.3,0.458257569,0.830197001,0.268428585
max_reward_median,0.5,27,10,0,-0.9,0,2.8,2.315167381,1.68869009,1.330347799
max_reward,1,27,0,10,1.1,0,16,0,17.3047219,0.034759015
max_visits,1,27,9,1,-0.7,0.6,3,4.38178046,3.297925544,4.69676038
max_visits_50_reward_50,1,27,8,2,-0.5,0.8,6.8,5.99666574,7.385880208,6.446180674
max_visits_25_reward_75,1,27,0,10,1.1,0,16,0,17.31406031,0.029361625
max_visits_75_reward_25,1,27,10,0,-0.9,0,2.2,0.979795897,2.447012472,1.064988339
max_reward_optimistic,1,27,0,10,1.1,0,16,0,17.30233009,0.023287175
max_reward_pessimistic,1,27,10,0,-0.9,0,1,0,1.160330892,0.023931121
max_reward_median,1,27,10,0,-0.9,0,1.6,0.8,1.79430542,0.866952444
max_reward,2,27,0,10,1.1,0,16,0,33.30937486,0.026164713
max_visits,2,27,10,0,-0.9,0,2.7,1.268857754,5.680709648,2.623292479
max_visits_50_reward_50,2,27,8,2,-0.5,0.8,6,6.049793385,12.52449639,12.55192748
max_visits_25_reward_75,2,27,0,10,1.1,0,16,0,33.31912293,0.048193826
max_visits_75_reward_25,2,27,10,0,-0.9,0,2.6,4.152107898,5.469528365,8.625438462
max_reward_optimistic,2,27,0,10,1.1,0,16,0,33.31266837,0.043463088
max_reward_pessimistic,2,27,10,0,-0.9,0,1,0,2.147681046,0.012698109
max_reward_median,2,27,10,0,-0.9,0,2,0.894427191,4.228243256,1.856980037
